h_abuse_sum,abuse,followers_count,friends_count,friends_to_followers,followers_to_friends,account_verified,favorites_tweets,retweeted,retweet_count,tweet_sensitive,account_lists,mention_count,hashtag_count,age_of_account,recent_account,ratio_follows_sent,ratio_follows_received,mentions_over_tweets,replies_over_users,tweets_per_day,mentions_per_day,badwords,mutual_followers,mutual_followees,mutual_followers_followees,mutual_followees_followers,tweet_invasive
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,0,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,5,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,1,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,1,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,2,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,1,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,2,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,6,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,1,f,4,1,0,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,3,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,3,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,2,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,1,f,4,3,0,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,6,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,1,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,3,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,0,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,4,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,2,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,1,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,4,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,0,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,1,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,1,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,5,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,1,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,2,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,3,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,6,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,2,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,2,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,3,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,1,f,4,0,3,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,1,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,0,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,2,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,3,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,3,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,3,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,1,f,4,0,2,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,3,8,1,625.125,51.125,0.392,,15.625,6.125,1,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,3,8,1,625.125,51.125,0.392,,15.625,6.125,1,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,1,f,4,0,3,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,1,8,1,625.125,51.125,0.392,,15.625,6.125,1,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,2,f,4,1,2,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,3,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,2,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,1,2,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,1,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
,1,409,5001,12.2274,0.0817836,f,0,0,0,f,4,0,2,8,1,625.125,51.125,0.392,,15.625,6.125,0,0.5,0.5,0,0,1
-4,1,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,5,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,2,0,0,0,0,1
,1,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,5,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,1,0,0,0,0,1
2,1,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,5,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,2,0,0,0,0,1
-5,1,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,4,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,0,0,0,0,0,1
-6,1,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,4,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,2,0,0,0,0,1
-4,1,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,4,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,0,0,0,0,0,1
,1,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,4,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,0,0,0,0,0,1
0,1,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,4,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,0,0,0,0,0,1
3,1,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,4,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,0,0,0,0,0,1
,1,2823,2587,0.916401,1.09123,f,2711,1,14,,27,0,2,415,0,6.23374,6.80241,0.666667,1,0.00722892,0.00481928,0,0,0,0,0,1
,1,2823,2587,0.916401,1.09123,f,2711,0,0,,27,1,0,415,0,6.23374,6.80241,0.666667,1,0.00722892,0.00481928,0,0,0,0,0,1
,1,2823,2587,0.916401,1.09123,f,2711,0,0,,27,1,0,415,0,6.23374,6.80241,0.666667,1,0.00722892,0.00481928,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,152,f,88,1,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,105,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,354,t,89,0,1,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,21,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,1,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,90,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,64,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,79,t,89,0,3,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,128,t,89,0,1,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,1018,f,89,1,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,76,t,89,1,1,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,1030,f,89,0,1,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,113,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,81,t,89,0,1,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,1,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,147,t,89,0,1,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,156,t,89,2,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,99,t,89,1,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,1,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,975,t,89,1,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,2,t,89,0,3,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,735,f,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,2,t,89,1,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,293,f,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,152,t,89,0,1,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,81,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,7,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,172,t,89,0,1,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,1,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,0,0,f,89,1,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,147,t,89,2,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,91,t,89,1,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,16,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,3,f,89,1,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,37,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,171,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,0,0,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,0,0,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,25,t,89,0,1,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,1,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,14,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,26,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,78,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
,1,2460,2104,0.855285,1.1692,f,54764,1,3815,t,89,0,0,852,0,2.46948,2.88732,0.448276,0,3.77817,1.69366,0,0,0,0,0,1
